super_category,super_category_fr,category,category_fr,category_icon,activity_en_new,activity_fr,activity_new_icon,index,tags,tags_fr
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,864,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,864,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,864,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,3142,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,3142,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2106,"alpine skiing, cross-country ski, nature parks, pools","ski alpin, ski de fond, parcs de la nature, piscines"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2106,"alpine skiing, cross-country ski, nature parks, pools","ski alpin, ski de fond, parcs de la nature, piscines"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Nature Parks,Parcs de la nature,tree,2106,"alpine skiing, cross-country ski, nature parks, pools","ski alpin, ski de fond, parcs de la nature, piscines"
Relax,Détente,Beaches & Pools,Plages & piscines,sailboat,Pools,Piscines,person-swimming,2106,"alpine skiing, cross-country ski, nature parks, pools","ski alpin, ski de fond, parcs de la nature, piscines"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,902,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,583,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,583,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,583,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,583,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,3000,"alpine skiing, cross-country ski, nature parks","ski alpin, ski de fond, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,3000,"alpine skiing, cross-country ski, nature parks","ski alpin, ski de fond, parcs de la nature"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Nature Parks,Parcs de la nature,tree,3000,"alpine skiing, cross-country ski, nature parks","ski alpin, ski de fond, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,149,"alpine skiing, dog sledding, sledding, snowshoeing, nature parks","ski alpin, traîneaux à chiens, luge, raquette, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Dog sledding,Traîneaux à chiens,sleigh,149,"alpine skiing, dog sledding, sledding, snowshoeing, nature parks","ski alpin, traîneaux à chiens, luge, raquette, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,149,"alpine skiing, dog sledding, sledding, snowshoeing, nature parks","ski alpin, traîneaux à chiens, luge, raquette, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,149,"alpine skiing, dog sledding, sledding, snowshoeing, nature parks","ski alpin, traîneaux à chiens, luge, raquette, parcs de la nature"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Nature Parks,Parcs de la nature,tree,149,"alpine skiing, dog sledding, sledding, snowshoeing, nature parks","ski alpin, traîneaux à chiens, luge, raquette, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2994,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2994,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,2994,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2994,"alpine skiing, cross-country ski, sledding, snowshoeing","ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,852,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2112,"alpine skiing, cross-country ski, nature parks","ski alpin, ski de fond, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2112,"alpine skiing, cross-country ski, nature parks","ski alpin, ski de fond, parcs de la nature"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Nature Parks,Parcs de la nature,tree,2112,"alpine skiing, cross-country ski, nature parks","ski alpin, ski de fond, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,863,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,863,"alpine skiing, cross-country ski","ski alpin, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,1363,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2098,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2098,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2098,"alpine skiing, cross-country ski, snowshoeing","ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2093,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2927,alpine skiing,ski alpin
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,1365,"alpine skiing, sledding, nature parks","ski alpin, luge, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,1365,"alpine skiing, sledding, nature parks","ski alpin, luge, parcs de la nature"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Nature Parks,Parcs de la nature,tree,1365,"alpine skiing, sledding, nature parks","ski alpin, luge, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2995,cross-country ski,ski de fond
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,479,"cross-country ski, snowshoeing, playgrounds, parks","ski de fond, raquette, terrains de jeux, parcs"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,479,"cross-country ski, snowshoeing, playgrounds, parks","ski de fond, raquette, terrains de jeux, parcs"
Family,Familial,Playgrounds,Terrains de jeux,volleyball,Playgrounds,Terrains de jeux,volleyball,479,"cross-country ski, snowshoeing, playgrounds, parks","ski de fond, raquette, terrains de jeux, parcs"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Parks,Parcs,tree,479,"cross-country ski, snowshoeing, playgrounds, parks","ski de fond, raquette, terrains de jeux, parcs"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,1510,"cross-country ski, dog sledding, sledding, snowshoeing, farm","ski de fond, traîneaux à chiens, luge, raquette, fermes"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Dog sledding,Traîneaux à chiens,sleigh,1510,"cross-country ski, dog sledding, sledding, snowshoeing, farm","ski de fond, traîneaux à chiens, luge, raquette, fermes"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,1510,"cross-country ski, dog sledding, sledding, snowshoeing, farm","ski de fond, traîneaux à chiens, luge, raquette, fermes"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,1510,"cross-country ski, dog sledding, sledding, snowshoeing, farm","ski de fond, traîneaux à chiens, luge, raquette, fermes"
Local,Produits d'ici,Farms,Fermes,cow,Farm,Fermes,apple-whole,1510,"cross-country ski, dog sledding, sledding, snowshoeing, farm","ski de fond, traîneaux à chiens, luge, raquette, fermes"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,203,cross-country ski,ski de fond
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2929,cross-country ski,ski de fond
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,64,"cross-country ski, snowshoeing, nature parks","ski de fond, raquette, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,64,"cross-country ski, snowshoeing, nature parks","ski de fond, raquette, parcs de la nature"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Nature Parks,Parcs de la nature,tree,64,"cross-country ski, snowshoeing, nature parks","ski de fond, raquette, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,743,cross-country ski,ski de fond
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,1903,cross-country ski,ski de fond
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2926,cross-country ski,ski de fond
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,523,cross-country ski,ski de fond
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,485,"cross-country ski, golf courses","ski de fond, golf"
Relax,Détente,Golf,Golf,golf-ball-tee,Golf Courses,Golf,golf-ball-tee,485,"cross-country ski, golf courses","ski de fond, golf"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2699,"cross-country ski, dog sledding, sledding, snowshoeing","ski de fond, traîneaux à chiens, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Dog sledding,Traîneaux à chiens,sleigh,2699,"cross-country ski, dog sledding, sledding, snowshoeing","ski de fond, traîneaux à chiens, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,2699,"cross-country ski, dog sledding, sledding, snowshoeing","ski de fond, traîneaux à chiens, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2699,"cross-country ski, dog sledding, sledding, snowshoeing","ski de fond, traîneaux à chiens, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,974,"cross-country ski, snowshoeing, nature & wildlife areas","ski de fond, raquette, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,974,"cross-country ski, snowshoeing, nature & wildlife areas","ski de fond, raquette, zoos & faune"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Nature & Wildlife Areas,Zoos & Faune,paw,974,"cross-country ski, snowshoeing, nature & wildlife areas","ski de fond, raquette, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,1887,cross-country ski,ski de fond
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,1420,cross-country ski,ski de fond
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,1396,"cross-country ski, skating, snowshoeing","ski de fond, patinage, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Skating,Patinage,snowflake,1396,"cross-country ski, skating, snowshoeing","ski de fond, patinage, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,1396,"cross-country ski, skating, snowshoeing","ski de fond, patinage, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Dog sledding,Traîneaux à chiens,sleigh,147,"dog sledding, sledding","traîneaux à chiens, luge"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,147,"dog sledding, sledding","traîneaux à chiens, luge"
Others,Autres,Others,Autres,,Other activities,Autres,,147,"dog sledding, sledding","traîneaux à chiens, luge"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Dog sledding,Traîneaux à chiens,sleigh,1708,"dog sledding, sledding, snowshoeing, nature & wildlife areas","traîneaux à chiens, luge, raquette, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,1708,"dog sledding, sledding, snowshoeing, nature & wildlife areas","traîneaux à chiens, luge, raquette, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,1708,"dog sledding, sledding, snowshoeing, nature & wildlife areas","traîneaux à chiens, luge, raquette, zoos & faune"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Nature & Wildlife Areas,Zoos & Faune,paw,1708,"dog sledding, sledding, snowshoeing, nature & wildlife areas","traîneaux à chiens, luge, raquette, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Dog sledding,Traîneaux à chiens,sleigh,2707,"dog sledding, sledding, snowshoeing, nature & wildlife areas","traîneaux à chiens, luge, raquette, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,2707,"dog sledding, sledding, snowshoeing, nature & wildlife areas","traîneaux à chiens, luge, raquette, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2707,"dog sledding, sledding, snowshoeing, nature & wildlife areas","traîneaux à chiens, luge, raquette, zoos & faune"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Nature & Wildlife Areas,Zoos & Faune,paw,2707,"dog sledding, sledding, snowshoeing, nature & wildlife areas","traîneaux à chiens, luge, raquette, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Dog sledding,Traîneaux à chiens,sleigh,36,"dog sledding, sledding, nature & wildlife areas","traîneaux à chiens, luge, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,36,"dog sledding, sledding, nature & wildlife areas","traîneaux à chiens, luge, zoos & faune"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Nature & Wildlife Areas,Zoos & Faune,paw,36,"dog sledding, sledding, nature & wildlife areas","traîneaux à chiens, luge, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Dog sledding,Traîneaux à chiens,sleigh,1136,"dog sledding, sledding, nature & wildlife areas","traîneaux à chiens, luge, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,1136,"dog sledding, sledding, nature & wildlife areas","traîneaux à chiens, luge, zoos & faune"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Nature & Wildlife Areas,Zoos & Faune,paw,1136,"dog sledding, sledding, nature & wildlife areas","traîneaux à chiens, luge, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Dog sledding,Traîneaux à chiens,sleigh,1828,"dog sledding, sledding","traîneaux à chiens, luge"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,1828,"dog sledding, sledding","traîneaux à chiens, luge"
Others,Autres,Others,Autres,,Other activities,Autres,,1828,"dog sledding, sledding","traîneaux à chiens, luge"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Skating,Patinage,snowflake,2566,"skating, theme parks, parks","patinage, parcs d'attractions, parcs"
Family,Familial,Theme Parks,Parcs d'attractions,puzzle-piece,Theme Parks,Parcs d'attractions,puzzle-piece,2566,"skating, theme parks, parks","patinage, parcs d'attractions, parcs"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Parks,Parcs,tree,2566,"skating, theme parks, parks","patinage, parcs d'attractions, parcs"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Skating,Patinage,snowflake,2366,"skating, snowshoeing, entertainment centers","patinage, raquette, centres de divertissement"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2366,"skating, snowshoeing, entertainment centers","patinage, raquette, centres de divertissement"
