index,name,latitude,longitude,website,phone,email,num_reviews,rating,website_status_code
2904,Shaar Hashomayim Cemetery,45.51183,-73.59913,http://www.shaarhashomayim.org/cemetery,+1 514-937-9474,sleibovitch@theshaar.org,0,,403
2905,Shaar Hashomayim Congregation,45.4849,-73.59736,http://www.shaarhashomayim.org/,+1 514-937-9471,admin@theshaar.org,9,4.0,403
2906,Shamane,47.81917,-69.89939,,+1 418-638-1264,,1,5.0,404
2907,Sharon Mark Art,45.04994,-73.5802,http://www.sharonmark.com,+1 450-247-2947,sharon@sharonmark.com,0,,200
2908,Sherbrooke City Hall,45.40318,-71.89245600000001,http://baladodecouverte.com/circuits/155/poi/1971/hotel-de-ville-de-sherbooke,,,17,4.5,200
2909,Sherbrooke Museum of Fine Arts,45.4051,-71.89466999999999,http://mbas.qc.ca/,+1 819-821-2115,accueil@mbas.qc.ca,26,4.0,200
2910,Sherbrooke Tourist Information Office,45.39872,-71.89994,https://www.destinationsherbrooke.com/fr/visiteurs,+1 800-561-8331,,1,5.0,200
2911,Sherbrooke's Murals on BaladoDiscovery,45.404667,-71.89238,http://baladodecouverte.com/circuits/139/circuit-des-murales-de-sherbrooke--guide-virtuel,,,82,5.0,200
2912,Siboire,45.3995,-71.88814,http://www.siboire.ca/,+1 819-565-3636,,12,4.5,200
2913,Simon Turcotte Confiturier,46.11775,-73.6007,http://boutiquesimonturcotte.com/,+1 450-883-8893,info@confiturier.ca,1,4.0,200
2914,Sir Wilfrid Laurier National Historic Site,45.85259,-73.75755,https://www.pc.gc.ca/en/lhn-nhs/qc/wilfridlaurier/index?utm_source=gmb&utm_medium=laurier_wilfred,+1 888-773-8888,parcscanada-que@pc.gc.ca,9,4.0,200
2915,Site Historique Maritime De La Pointe-au-Pere,48.5171,-68.47086,http://www.shmp.qc.ca/,+1 418-724-6214,info@shmp.qc.ca,613,4.5,200
2916,Site Mokotakan,46.6459,-72.96253,http://www.refugedutrappeur.com/,+1 819-532-2600,,6,3.5,200
2917,Site Patrimonial de la Montagne de la Croix,47.69865,-70.24235,http://www.ville.clermont.qc.ca/fr/loisirs/parcs-municipaux/montagne-de-la-croix,+1 418-439-3931,,7,4.5,200
2918,Site de la Nouvelle-France,48.34573,-70.71516,http://www.sitenouvellefrance.com,+1 418-544-8027,,34,4.5,403
2919,Site historique de la maison Lamontagne,48.48541,-68.49519000000001,https://maisonlamontagne.com/,+1 418-722-4038,info@maisonlamontagne.com,34,4.5,200
2920,Site recreopatrimonial de la riviere Petit-Saguenay,48.2178,-70.07992,http://www.petitsaguenay.com/,+1 418-272-1169,info@petitsaguenay.com,8,4.5,200
2921,Ski Chantecler,45.963417,-74.17455,http://www.skichantecler.com/en,+1 450-229-1404,ski@lechantecler.com,24,3.5,200
2922,Ski Mont Gabriel,45.92269,-74.15902,http://www.skimontgabriel.com/,+1 450-227-4671,,24,4.0,200
2923,Ski Mont Saint-Bruno,45.56237,-73.33901999999999,http://skisaintbruno.ca/,+1 450-653-3441,,65,4.0,200
2924,Ski Montagne Coupee,46.20116,-73.50628,http://skidefondstjeanmatharaquettelanaudiere.com/,+1 450-886-3845,,4,5.0,200
2925,Ski Montcalm,46.04365,-73.82542,http://www.skimontcalm.com/,+1 450-834-3139,,13,4.5,200
2926,Ski Pontiac        ,45.52046,-76.45519,http://skipontiac.ca/,,,0,,200
2927,Ski Quebec Canada,47.075073,-70.903534,http://mont-sainte-anne.com,,,0,,200
2928,Ski de Fond Bellefeuille,45.813305,-74.09562,https://skidefondlaurentides.com/en/centers/fiche_centre?ivCentre=23,+1 450-431-2395,skidefondbellefeuille@videotron.ca,2,4.5,200
2929,Ski de Fond Chez Ti-Jean,45.87091,-73.48119,http://www.erablieredautrefois.com/ski-de-fond,+1 450-588-5980,,1,5.0,200
2930,Ski de Fond Mont-Tremblant,46.1684,-74.615685,https://www.facebook.com/skidefondmonttremblant/,+1 819-717-3047,josee@sfmt.info,69,4.5,200
2931,Sky Zone,45.481148,-73.78499000000001,,+1 514-421-3456,marketing.dorval@skyzone.com,8,4.5,404
2932,Skyline Luge Mont-Tremblant,46.21569,-74.58111600000001,http://www.skylineluge.com/en/mont-tremblant/,+1 819-681-3000,monttremblant@skylineluge.com,295,4.5,200
2933,Skytag,45.47903,-73.80836,http://skytag.ca/,+1 514-600-5959,,42,4.5,406
2934,Smiley Park,45.44593,-73.87854,,,,4,4.0,404
2935,Snowmobiling activity rides of 1 hour,46.90547,-70.9353,https://locationsmotoneigequebec.com/,+1 888-599-9993,locationsmotoneige@gmail.com,12,5.0,200
2936,Societe Historique Louis-Joseph-Papineau,45.65079,-74.9402,http://www.facebook.com/shljp1977/,+1 819-423-5123,shljp2003@yahoo.ca,1,4.0,200
2937,Societe d'histoire et de genealogie de Matane,48.84252,-67.54115,http://shgmatane.org/,+1 418-562-9766,,1,4.0,200
2938,Societe d'histoire et du patrimoine de la region de La Sarre,48.80708,-79.20476,http://www.shprls.org/fr/index.cfm,+1 819-333-2282,,0,,200
2939,Societe du Vieux Canal de Beauharnois,45.25653,-74.13689000000001,http://www.vieuxcanal.com,+1 450-373-6557,info@vieuxcanal.com,5,4.5,200
2940,Solaireau Spa,45.35477,-72.59139,,+1 450-539-0830,info@solaireauspa.com,0,,404
2941,Solart Ceramique Studio Art Gallery,45.82583,-75.0765,http://www.solartceramic.com/,+1 819-428-1765,,0,,200
2942,Solstice Sauna North Hatley,45.270493,-71.977165,https://solsticesauna.com/north-hatley/,+1 819-201-7621,info@solsticesauna.com,0,,200
2943,Sommet Morin Heights,45.90453,-74.2636,http://www.skimorinheights.com/,+1 450-227-2020,webmaster@mssi.ca,34,4.0,200
2944,Sommet Saint-Sauveur,45.886433,-74.14851999999999,http://www.sommets.com,+1 450-227-4671,infos@sommets.com,8,3.5,200
2945,Sorel-Tracy – Saint-Ignace-de-Loyola,46.047398,-73.11345,http://www.traversiers.com/fr/nos-traverses/traverse-sorel-tracy-saint-ignace-de-loyola/coordonnees,+1 877-787-7483,,0,,200
2946,Sous les Oliviers,45.380726,-74.01698,http://www.souslesoliviers.ca,+1 450-510-0777,info@souslesoliviers.ca,1,5.0,200
2947,Spa 2000,45.45714,-73.86221,,+1 514-695-5040,info@spa2000.ca,7,3.5,404
2948,Spa Algua-Sulis,45.39855,-71.90278,http://www.spaalguasulis.com,+1 819-346-1133,info@aucomplexe.com,82,4.5,200
2949,Spa Champetre La Belle Blanche,45.08412,-73.50513000000001,http://www.spalabelleblanche.com/,+1 514-608-0112,info@spalabelleblanche.com,0,,200
2950,Spa Cheribourg,45.31559,-72.17235,,+1 819-868-0101,info@spacheribourg.com,0,,404
2951,Spa Curage,45.45163,-73.817764,http://curage.ca/,+1 514-697-4400,info@curage.ca,0,,403
2952,Spa D'Howard,45.98112,-74.35405,http://www.spadhoward.com/,+1 819-327-3277,info@spadhoward.com,3,4.5,200
2953,Spa Detente a la Source,45.90579,-73.43294,http://www.detentealasourcespa.ca,+1 450-588-4233,,13,3.0,200
2954,Spa Di'Oro,45.57663,-73.33174,http://spadioro.com/,+1 450-649-6363,info@spadioro.com,5,4.0,200
2955,Spa Eastman,45.32134,-72.3266,http://www.spa-eastman.com/en/eastman/,+1 450-297-3009,,24,4.5,403
2956,Spa Etoile-Sur-Le-Lac,45.271440000000005,-72.16344000000001,http://www.etoilesurlelac.ca/index.asp,+1 819-843-6521,,1,5.0,200
2957,Spa Franklin,45.027386,-73.93885,,+1 450-827-8555,info@spafranklin.com,10,4.5,404
2958,Spa La Victorienne du Lac,46.04444,-73.74159,http://www.spalavictoriennedulac.com/,+1 450-834-8384,,0,,200
2959,Spa Le Baluchon,46.451214,-72.99929,http://baluchon.com/spa,+1 800-789-5968,info@baluchon.com,45,4.0,200
2960,Spa Les Thermes,45.67371,-73.19409,,+1 450-584-2226,,0,,404
2961,Spa Morency,45.92524,-74.0394,,+1 450-563-5546,,10,4.0,404
2962,Spa Nordic Station,45.27637,-72.20331999999999,,+1 819-843-5200,info@spanordicstation.com,210,4.5,404
2963,Spa Nordique Le Germain,47.43601,-70.50572,http://www.germainhotels.com/fr/hotel-et-spa-le-germain/charlevoix/quoi-faire/spa-nordique-le-germain,+1 844-240-4700,spa.nordique@germainhotels.com,47,4.5,200
2964,Spa Phiane Inc,45.584095,-73.45491,http://www.spaphianeinc.com,+1 438-504-1551,spaphiane@gmail.com,1,5.0,200
2965,Spa Ramezay,45.43346,-73.16121,,+1 450-460-1011,,6,2.5,404
2966,Spa Sans Sabots,46.21295,-74.58910999999999,http://www.spasanssabots.com/,+1 819-425-3400,info@spasanssabots.com,7,4.5,200
2967,Spa Sante Corps & Ame,45.81479,-73.43117,http://www.spasante.ca/,+1 450-589-8885,,5,3.0,200
2968,Spa Urbain Les Centciels,46.23353,-72.63344000000001,,+1 819-293-2922,,2,5.0,404
2969,Spa West Brome,45.180058,-72.66391999999999,http://www.awb.ca/en/spa/the-spa/,+1 450-266-7552,,20,4.5,200
2970,Spa du Manoir,45.88982,-74.15306,https://manoir-saint-sauveur.com/fr/spa,,,1,5.0,200
2971,Spa du Manoir des Sables,45.31496,-72.16356,,+1 819-847-3838,spa@manoirdessables.com,11,4.0,404
2972,Spa le Geyser,46.292076,-74.77192,http://spalegeyser.com,+1 819-686-1994,linelegault_masso@hotmail.com,10,4.5,200
2973,Spa le Marion,47.44555,-70.51065,,+1 800-361-5575,lagrandemaison@bellnet.ca,34,5.0,404
2974,Spa relaxia,45.92139,-74.1603,http://www.relaxia.ca/en/index.php,+1 450-229-7813,info@relaxia.ca,4,2.5,200
2975,Spamania,46.53967,-72.77709,http://www.spamania.ca,+(1)852 4740,info@spamania.ca,3,5.0,200
2976,Spin Skatepark,45.44559,-73.43825,http://www.spinskatepark.com/,+1 450-890-9520,info@spinskatepark.com,1,5.0,200
2977,Spirit Lake,48.58492,-78.2197,http://www.campspiritlake.ca,+1 819-727-2267,,3,5.0,200
2978,Sport et Marine MV,46.3057,-74.20345,http://www.st-donat.com/mv/,+1 819-424-3433,smmv@st-donat.net,0,,200
2979,Sportplex de l'Energie,45.63148,-73.38226999999999,http://www.sportplexenergie.com/,+1 450-652-4855,,1,5.0,200
2980,Sports Aux Puces,45.31686,-73.26473,http://www.sapstjean.com/,+1 450-349-3888,pe@sapstjean.com,0,,200
2981,St Mark's Church,45.53653,-73.51133,,+1 450-443-4443,,3,4.5,404
2982,St Mungo's United Church,45.61126,-74.45456999999999,,,,2,4.0,404
2983,St Paul's Anglican Church,45.47371,-71.50577,,,,0,,404
2984,St-Honore Presbytere,48.53408,-71.08525999999999,http://www.ville.sthonore.qc.ca/,+1 418-673-4632,,0,,403
2985,St-James Church Hall,45.45189,-74.11426999999999,,+1 450-458-5897,,4,4.5,404
2986,St. Ann's Cathedral,47.36738,-70.03864,,+1 418-856-2896,,1,4.0,404
2987,St. Louis Gate (Porte St. Louis),46.809433,-71.21135,https://www.capitale.gouv.qc.ca/realisations/mises-en-lumiere/porte-saint-louis-et-fortifications,,,290,4.5,200
2988,St. Patrick's Basilica,45.50341,-73.56483,http://stpatricksmtl.ca/,+1 514-866-7379,info@stpatricksmtl.ca,617,4.5,403
2989,St. Stephen's with St. James Anglican Church of Chambly,45.44787,-73.27445,,+1 450-658-5882,st_stephens_chambly@bellnet.ca,1,4.0,404
2990,Stade Stereo +,46.34738,-72.55965,http://www.lesaiglestr.com,+1 819-379-0404,,12,4.5,200
2991,Stadiaume St-Guillaume,45.881653,-72.76864,https://www.facebook.com/StadiaumeStGuillaume/,+1 819-396-3222,stguillaumesuperspeedway@gmail.com,0,,200
2992,Statera - L'archipel fabuleux,46.04831,-73.07695,http://stateraexperience.com,+1 450-846-2958,info@stateraexperience.com,16,4.0,200
2993,Station Billard. Pool station.,45.85654,-73.75728000000001,,,,0,,404
2994,Station De Ski Valinouet,48.65384,-70.89395,http://www.valinouet.qc.ca/,+1 866-260-8254,,14,4.5,403
2995,Station Duchesnay,46.86913,-71.6388,http://www.sepaq.com/ct/duc/index.dot,+1 866-683-2711,duchesnay@sepaq.com,7,4.0,200
2996,Station Gallix,50.175762,-66.70951,http://www.skigallix.com,+1 418-766-7547,info@skigallix.com,6,4.5,200
2997,Station Plein Air Val-Mauricie,46.52622,-72.74237,https://www.bonjourquebec.com/en/listing/things-to-do/sports-and-nature/tobogganing-and-winter-sliding/station-plein-air-val-mauricie-6029708,+1 819-536-7155,,4,5.0,200
2998,Station Touristique Lac Beauport,46.94625,-71.2873,http://www.facebook.com/MunicipalitedeLacBeauport?fref=ts,+1 418-849-7141,mmorneau@lacbeauport.net,15,4.0,200
2999,Station Touristique Pin Rouge,48.3145,-65.73,http://www.pinrouge.com/,+1 418-392-5134,info@pinrouge.com,11,4.0,200
3000,Station de Ski Belle Neige,46.00196,-74.21674,http://belleneige.com,+1 877-600-3311,ilemay@belleneige.com,15,4.0,200
3001,Station de Ski Mont-Orignal,46.41091,-70.5809,http://www.montorignal.com/,+1 418-625-1551,orignal@sogetel.net,24,4.5,200
3002,Station de sports Mont-Avalanche,45.97012,-74.34697,http://mont-avalanche.com/,+1 819-327-3232,,2,4.0,200
3003,Station ludiK,48.10405,-77.79142,http://www.stationludik.com/,+1 819-527-8464,stationludik@gmail.com,0,,200
3004,Stirling Arts Boutique & Photo Studio,45.45973,-74.14407,http://www.stirlingarts.com,+1 450-202-4114,info@stirlingarts.com,2,5.0,200
3005,Stoneham Mountain Resort,47.02837,-71.38107,http://www.ski-stoneham.com,+1 418-848-2411,info@ski-stoneham.com,78,4.0,200
3006,Strom Spa Nordique Mont-Saint-Hilaire,45.54066,-73.18205,http://www.stromspa.com,+1 450-864-2772,sac@stromspa.com,190,3.5,200
3007,Strom Spa Nordique Sherbrooke,45.390865000000005,-71.91699,https://www.stromspa.com/sherbrooke/boutique/en,+1 819-481-2772,sac@stromspa.com,52,4.5,200
3008,Studio De Jeux Virtuels Oratek360 Brossard,45.505165000000005,-73.55265,,+1 514-821-9969,info@oratek360.com,4,5.0,404
3009,Studio R. C.,45.26771,-72.15744000000001,http://www.galeriecourtemanche.com/,+1 819-843-2834,,4,4.5,200
3010,Studio Yoga Shanti,46.02201,-73.43070999999999,,+1 450-421-2118,,0,,404
3011,Studio d'Esthetique Sante Beaute,45.44313,-73.27383,http://studiodesthetiquesantebeaute.ca,+1 450-447-5642,studiosantebeaute@videotron.ca,1,5.0,200
3012,Studio-Art Gallery Les Imagiers,45.10714,-72.61574,https://www.facebook.com/pages/Galerie-dArt-les-Imagiers/522296061168500,+1 450-538-1771,f.brisson@videotron.ca,4,4.5,200
3013,Subramanya Ayyappa Temple,45.99904,-74.18441999999999,http://www.sivananda.org/temple/index.php,+1 819-332-3226,temple@sivananda.org,2,5.0,200
3014,Suite Soixante,46.34179,-72.53979,,+1 819-841-0090,,3,5.0,404
3015,Summum Experience Location,45.58818,-70.92756,http://www.summumexperiencelocation.com,+1 819-582-2241,,6,3.0,200
3016,Sun&Moon Yoga,45.44087,-73.73113000000001,,+1 514-839-6315,sunandmoonyoga.montreal@gmail.com,5,5.0,404
3017,Super Aqua Club,45.50317,-73.97577,http://www.superaquaclub.com/home.html,+1 450-473-1013,,103,3.5,200
3018,Super Glissades Saint-Jean-de-Matha,46.28888,-73.56115,http://www.cvc-lanaudiere.com/,+1 450-886-9321,,49,4.0,200
3019,T Bar,46.213375,-74.58618,,+1 819-717-9539,jessica.mont.ts@gamil.com,17,5.0,404
3020,TYROPARC,46.05858,-74.2643,http://www.tyroparc.com,+1 819-324-2002,pcornette@tyroparc.com,144,4.5,200
3021,Tadoussac Golf Club,48.14263,-69.70406,http://www.golftadoussac.ca,+1 418-235-4306,info@golftadoussac.ca,11,4.0,200
3022,Tag E-karting Et Amusement,45.639717,-73.84391,https://www.tagekarting.com/,+1 450-594-2359,info@tagekarting.com,0,,200
3023,Talo Spa,48.45936,-68.51765999999999,http://www.talospa.com/,+1 418-724-3626,,7,4.0,200
3024,Tam Bao Son Buddhist Monastery,45.90928,-74.64908,http://www.tambaoson.com/,+1 819-687-2183,info@tambaoson.com,23,4.5,200
3025,Tartopom,45.4641,-73.08407,http://www.tartopom.ca/,+1 450-469-3780,,0,,200
3026,Taverne Alexandre,45.39455,-71.89026,,+1 819-562-7907,,5,4.5,404
3027,TaxSea,48.1067,-66.13216,https://www.taxsea.ca/,+1 418-364-7802,info@ecovoile.com,15,5.0,200
3028,Tcheque ca! Librairie - Boutique,48.46361,-67.43168,http://www.tchequeca.com/,+1 418-631-1640,tchequeca@gmail.com,2,4.5,200
3029,Temple Emanu-El-Beth Sholom,45.48856,-73.59038000000001,http://www.templemontreal.ca/,+1 514-937-3575,,4,3.5,200
3030,Tennis 13 Fitness,45.53294,-73.78334,http://tennis13.com/,+1 450-687-9913,,2,5.0,200
3031,Terra-cotta Natural Park,45.448254,-73.8099,http://www.pointe-claire.ca/en/terra-cotta-natural-park/,,,1,5.0,200
3032,Terrain De Baseball,46.38198,-71.40697,https://www.steagathedelotbiniere.com/,+1 418-599-2605,info@steagathedelotbiniere.com,0,,200
3033,Terrasse Dufferin,46.81376,-71.21337,http://baladodecouverte.com/circuits/129/poi/1567/tresor-sous-la-terrasse-dufferin,+1 418-648-7016,,3665,4.5,200
3034,Terrasse Dufferin Slides,46.811966,-71.204254,http://www.au1884.ca,+1 418-692-2955,info@au1884.ca,280,4.5,200
3035,Terrasse de Levis,46.805954,-71.18598,,,,157,4.0,404
3036,Terrebonne Tourist Scavenger Hunt,45.59158,-73.35511,https://touristscavengerhunt.com/hunts/canada/terrebonne/,+1 514-949-5201,info@touristscavengerhunt.com,0,,403
3037,Tessier Beach,46.04112,-74.289,http://www.vsadm.ca,+1 819-326-0457,,22,4.5,200
3038,The Blue Argus,45.24968,-74.23301,http://www.museelargusbleu.com,+1 819-549-2059,pierre@museelargusbleu.com,1,4.0,200
3039,The Business Box,45.4506,-73.84227,http://thebusinessbox.ca,+1 514-694-8215,sales@thebusinessbox.ca,0,,200
3040,The Great Sea and Mountains Tour- Day Tours,48.5249,-64.21414,http://www.revasse.com/tours.html,+1 418-782-2102,contact@revasse.com,3,5.0,403
3041,The Lac des Rapides Open Air Center,50.26209,-66.32781,,+1 418-962-1238,,1,5.0,404
3042,The Medicine Box,45.466347,-74.108284,http://www.medicinebox.ca,+1 514-216-6236,,0,,200
3043,The Observation Tower,47.007915,-70.82042,,,,85,4.5,404
3044,The Piggery Theatre,45.269497,-72.01144000000001,http://www.piggery.com/,+1 819-842-2431,,4,4.5,200
3045,The Quebec Winter Carnival,46.80963,-71.21203,http://carnaval.qc.ca,+1 418-626-3716,bonhomme@carnaval.qc.ca,149,4.0,200
3046,The Quebec-Oies farm,47.171177,-70.75279,http://www.lafermequebecoies.com/,+1 418-808-2426,info@lafermequebecoies.com,0,,200
3047,The Source,45.45795,-73.75157,,+1 514-631-2832,,0,,404
3048,The Stanstead Stone Circle,45.00761,-72.09683000000001,http://stansteadstonecircle.org/,,,28,4.0,200
3049,The Studio by Funky Feet,45.484592,-73.78924599999999,http://www.thestudiobyfunkyfeet.ca,+1 514-684-7300,info@thestudiobyfunkyfeet.ca,0,,200
3050,The Sunshine Center,45.11131,-72.6188,http://www.sunshinecenter.ca,+1 450-538-1111,ilia@sunshinecenter.ca,1,4.0,200
3051,Theatre A Tour De Role,48.101690000000005,-66.10735,,+1 418-364-6822,,0,,404
3052,Theatre Banque Nationale,48.423985,-71.05429000000001,http://www.diffusion.saguenay.ca/,+1 418-698-4080,,18,4.5,403
3053,Theatre Belcourt,46.13873,-72.71601,http://www.theatrebelcourt.com,+1 450-783-6467,,1,5.0,200
3054,Theatre Chenal-du-Moine,46.06285,-73.02405999999999,http://www.tcm.qc.ca,+1 450-743-8446,,8,4.5,200
3055,Theatre Gilles Vigneault,45.7761,-74.00093000000001,http://theatregillesvigneault.com/,+1 450-432-0660,,21,4.5,403
3056,Theatre Granada,45.40216,-71.8908,http://theatregranada.com/,+1 819-565-5656,,43,4.5,200
3057,Theatre Hector-Charland,45.82936,-73.42246,,+1 877-589-9198,,59,4.5,404
3058,Theatre Juste Pour Rire,45.31441,-72.64066,http://www.theatrebromont.com/,+1 514-317-2927,,6,3.5,403
3059,Theatre La Goelette,47.83727,-69.53621,https://www.quebecoriginal.com/fr/fiche/quoi-faire/loisirs-et-divertissements/salles-de-spectacle-et-theatres/theatre-la-goelette-18584364,+1 418-862-0906,,0,,200
3060,Theatre Lac-Brome,45.21137,-72.51173,https://web.facebook.com/theatrelacbrome/?_rdc=1&_rdr,+1 450-242-2270,theatrelacbrome@gmail.com,5,4.0,200
3061,Theatre Le Patriote,46.030525,-74.28609499999999,http://theatrepatriote.com/,+1 819-326-3655,info@theatrepatriote.com,40,4.5,200
3062,Theatre Les Batisseurs de Montagnes,46.08162,-71.29106999999999,http://www.theatrelesbatisseurs.com/theatre-ete/thetford-302-accueil.cfm,+1 418-338-1953,,4,5.0,200
3063,Theatre Lionel-Groulx,45.64257,-73.84285,http://odyscene.com/salles/theatre-lionel-groulx/,+1 450-434-4006,,1,5.0,403
3064,Theatre Place de l'Eglise  ,46.11742,-70.67415,http://www.lesamantsdelascene.com/,+1 418-228-2455,,0,,200
3065,Theatre Telebec,48.09306,-77.78806999999999,http://www.theatretelebec.com/,+1 819-825-3062,,7,4.5,200
3066,Theatre de Poche,48.80702,-79.20531,,+1 819-333-2294,,0,,404
3067,Theatre de Rougemont,45.46648,-73.08828000000001,,+1 450-469-1006,,4,3.0,404
3068,Theatre de l'Hotel de Ville,46.30741,-70.8798,http://www.theatrehv.com/,+1 418-209-7510,,1,4.0,200
3069,Theatre de la Dam-en-Terre,48.58568,-71.66523000000001,http://www.damenterre.qc.ca/index,+1 418-668-3016,,2,3.0,200
3070,Theatre de la Dame de Coeur,45.65688,-72.68178,http://damedecoeur.com/,+1 450-549-5828,,17,4.5,200
3071,Theatre de la Marjolaine,45.30965,-72.33051,http://lamarjolaine.info,+1 450-297-0237,,13,4.5,200
3072,Theatre de la Petite Maree,48.046333,-65.49195999999999,http://www.theatredelapetitemaree.com/,+1 418-534-2386,info@theatredelapetitemaree.com,0,,200
3073,Theatre de la Vieille Forge de Petite-Vallee        ,49.2226,-65.04578000000001,,+1 418-393-2222,,7,4.5,410
3074,Theatre de la Ville,45.53659,-73.494576,http://www.theatredelaville.qc.ca/,+1 450-670-1616,,31,4.5,200
3075,Theatre des Beloufilles,48.142483,-69.71525,http://theatredesbeloufilles.com/,+1 418-554-6550,theatredesbeloufilles@gmail.com,14,4.5,200
3076,Theatre des Deux Rives,45.309513,-73.26499,http://www.spec.qc.ca/accueil.php,+1 450-358-3949,,42,4.5,200
3077,Theatre des Eskers  ,48.5651,-78.11229,,+1 819-732-9233,,0,,404
3078,Theatre des Grands Chenes,45.86399,-72.06761,http://grandschenes.ca/,+1 819-363-2900,,7,2.5,200
3079,Theatre des Pays d'en Haut,45.88561,-74.12159,http://tpdh.ca/,+1 450-224-5757,,4,3.0,200
3080,Theatre des Tournesols,45.22771,-72.781,http://www.theatredestournesols.com/,+1 450-263-2000,,5,4.0,403
3081,Theatre du Coq,46.07824,-72.45988,,+1 819-336-6556,info@theatreducoq.ca,1,4.0,404
3082,Theatre du Cuivre,48.23746,-79.02286,https://theatreducuivre.ticketacces.net/,+1 819-797-7133,,3,4.5,200
3083,Theatre du Marais,46.0079,-74.18504,http://theatredumarais.com/,+1 819-322-1414,,0,,200
3084,Theatre du Rift,47.33077,-79.43965,http://www.lerift.ca/#rift2-frnpage1,+1 819-629-3111,,1,5.0,200
